index,title,artist,album,album_artist,genre,track_number,year,duration_seconds,duration_ms,bitrate_kbps,sample_rate_hz,file_size_bytes,format_kind,play_count,rating,file_path,is_video,date_added,file_size_mb,is_local_file,file_extension,unique_id,has_file_path,file_accessible
35,"All-Night Vigil, Op. 37, X. Voskreseniye Khristovo Videvshe",Skylark Vocal Ensemble,Rachmaninoff Live,,Classical,10,2019,161,161733,648,44100,13118115,Apple Lossless audio file,0,0,"/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Rachmaninoff Live/10 All-Night Vigil, Op. 37, X. Voskreseniye Khristovo Videvshe.m4a",False,2025-09-26T21:08:11,12.51,True,m4a,"Skylark Vocal Ensemble_Rachmaninoff Live_All-Night Vigil, Op. 37, X. Voskreseniye Khristovo Videvshe_10",True,True
36,"All-Night Vigil, Op. 37, Xi. Velichit Dusha Moya Gospoda",Skylark Vocal Ensemble,Rachmaninoff Live,,Classical,11,2019,455,455106,596,44100,33963349,Apple Lossless audio file,0,0,"/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Rachmaninoff Live/11 All-Night Vigil, Op. 37, Xi. Velichit Dusha Moya Gospoda.m4a",False,2025-09-26T21:08:20,32.39,True,m4a,"Skylark Vocal Ensemble_Rachmaninoff Live_All-Night Vigil, Op. 37, Xi. Velichit Dusha Moya Gospoda_11",True,True
37,"All-Night Vigil, Op. 37, Xii. Velikoye Slavosloviye",Skylark Vocal Ensemble,Rachmaninoff Live,,Classical,12,2019,410,410013,628,44100,32225369,Apple Lossless audio file,0,0,"/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Rachmaninoff Live/12 All-Night Vigil, Op. 37, Xii. Velikoye Slavosloviye.m4a",False,2025-09-26T21:08:45,30.73,True,m4a,"Skylark Vocal Ensemble_Rachmaninoff Live_All-Night Vigil, Op. 37, Xii. Velikoye Slavosloviye_12",True,True
38,"All-Night Vigil, Op. 37, Xiii. Dnes Spaseniye",Skylark Vocal Ensemble,Rachmaninoff Live,,Classical,13,2019,96,96093,624,44100,7520352,Apple Lossless audio file,0,0,"/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Rachmaninoff Live/13 All-Night Vigil, Op. 37, Xiii. Dnes Spaseniye.m4a",False,2025-09-26T21:09:06,7.17,True,m4a,"Skylark Vocal Ensemble_Rachmaninoff Live_All-Night Vigil, Op. 37, Xiii. Dnes Spaseniye_13",True,True
39,"All-Night Vigil, Op. 37, Xiv. Voskres Iz Groba",Skylark Vocal Ensemble,Rachmaninoff Live,,Classical,14,2019,183,183533,615,44100,14148459,Apple Lossless audio file,0,0,"/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Rachmaninoff Live/14 All-Night Vigil, Op. 37, Xiv. Voskres Iz Groba.m4a",False,2025-09-26T21:09:12,13.49,True,m4a,"Skylark Vocal Ensemble_Rachmaninoff Live_All-Night Vigil, Op. 37, Xiv. Voskres Iz Groba_14",True,True
40,"All-Night Vigil, Op. 37, Xv. Vzbrannoy Voyevode",Skylark Vocal Ensemble,Rachmaninoff Live,,Classical,15,2019,120,120360,749,44100,11288732,Apple Lossless audio file,0,0,"/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Rachmaninoff Live/15 All-Night Vigil, Op. 37, Xv. Vzbrannoy Voyevode.m4a",False,2025-09-26T21:09:21,10.77,True,m4a,"Skylark Vocal Ensemble_Rachmaninoff Live_All-Night Vigil, Op. 37, Xv. Vzbrannoy Voyevode_15",True,True
41,Salvatorem Expectamus,Skylark Vocal Ensemble,Winter's Night,,Classical,1,2017,133,133933,587,44100,9855766,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/01 Salvatorem Expectamus.m4a,False,2025-09-26T21:30:05,9.4,True,m4a,Skylark Vocal Ensemble_Winter's Night_Salvatorem Expectamus_1,True,True
59,Salvatorem Expectamus,Skylark Vocal Ensemble,Winter's Night,,Classical,1,2017,0,0,0,44100,12288,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/01 Salvatorem Expectamus 1.m4a,False,2025-09-26T21:50:47,0.01,True,m4a,Skylark Vocal Ensemble_Winter's Night_Salvatorem Expectamus_1,True,True
42,Corde Natus Ex Parentis Divinum Mysterium,Skylark Vocal Ensemble,Winter's Night,,Classical,2,2017,182,182466,489,44100,11174332,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/02 Corde Natus Ex Parentis Divinum Mysterium.m4a,False,2025-09-26T21:30:19,10.66,True,m4a,Skylark Vocal Ensemble_Winter's Night_Corde Natus Ex Parentis Divinum Mysterium_2,True,True
43,Es Ist Ein Ros Entsprungen Var 1 From Die Weihnachtsgeschichte Op 10,Skylark Vocal Ensemble,Winter's Night,,Classical,3,2017,81,81533,490,44100,5010251,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/03 Es Ist Ein Ros Entsprungen Var 1 From Die Weihnachtsgeschichte Op 10.m4a,False,2025-09-26T21:30:36,4.78,True,m4a,Skylark Vocal Ensemble_Winter's Night_Es Ist Ein Ros Entsprungen Var 1 From Die Weihnachtsgeschichte Op 10_3,True,True
44,A Spotless Rose Featuring Dana Whiteside,Skylark Vocal Ensemble,Winter's Night,,Classical,4,2017,184,184026,523,44100,12072655,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/04 A Spotless Rose Featuring Dana Whiteside.m4a,False,2025-09-26T21:30:43,11.51,True,m4a,Skylark Vocal Ensemble_Winter's Night_A Spotless Rose Featuring Dana Whiteside_4,True,True
45,Es Ist Ein Ros Entsprungen Var 2 From Die Weihnachtsgeschichte Op 10,Skylark Vocal Ensemble,Winter's Night,,Classical,5,2017,92,92800,492,44100,5725179,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/05 Es Ist Ein Ros Entsprungen Var 2 From Die Weihnachtsgeschichte Op 10.m4a,False,2025-09-26T21:30:59,5.46,True,m4a,Skylark Vocal Ensemble_Winter's Night_Es Ist Ein Ros Entsprungen Var 2 From Die Weihnachtsgeschichte Op 10_5,True,True
46,Salve Regina,Skylark Vocal Ensemble,Winter's Night,,Classical,6,2017,337,337080,554,44100,23377686,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/06 Salve Regina.m4a,False,2025-09-26T21:31:07,22.29,True,m4a,Skylark Vocal Ensemble_Winter's Night_Salve Regina_6,True,True
47,Hymne La Vierge Featuring Sarah Moyer,Skylark Vocal Ensemble,Winter's Night,,Classical,7,2017,229,229666,511,44100,14691662,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/07 Hymne La Vierge Featuring Sarah Moyer.m4a,False,2025-09-26T21:31:32,14.01,True,m4a,Skylark Vocal Ensemble_Winter's Night_Hymne La Vierge Featuring Sarah Moyer_7,True,True
48,Es Ist Ein Ros Entsprungen Var 3 From Die Weihnachtsgeschichte Op 10 Featuring Clare Mcnamara,Skylark Vocal Ensemble,Winter's Night,,Classical,8,2017,118,118080,532,44100,7878020,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/08 Es Ist Ein Ros Entsprungen Var 3 From Die Weihnachtsgeschichte Op 10 Featuring Clare Mcnamara.m4a,False,2025-09-26T21:31:48,7.51,True,m4a,Skylark Vocal Ensemble_Winter's Night_Es Ist Ein Ros Entsprungen Var 3 From Die Weihnachtsgeschichte Op 10 Featuring Clare Mcnamara_8,True,True
49,Today The Virgin,Skylark Vocal Ensemble,Winter's Night,,Classical,9,2017,147,147546,604,44100,11165455,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/09 Today The Virgin.m4a,False,2025-09-26T21:31:56,10.65,True,m4a,Skylark Vocal Ensemble_Winter's Night_Today The Virgin_9,True,True
50,Es Ist Ein Ros Entsprungen Var 4 From Die Weihnachtsgeschichte Op 10,Skylark Vocal Ensemble,Winter's Night,,Classical,10,2017,90,90586,496,44100,5635998,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/10 Es Ist Ein Ros Entsprungen Var 4 From Die Weihnachtsgeschichte Op 10.m4a,False,2025-09-26T21:32:06,5.37,True,m4a,Skylark Vocal Ensemble_Winter's Night_Es Ist Ein Ros Entsprungen Var 4 From Die Weihnachtsgeschichte Op 10_10,True,True
51,Nesciens Mater,Skylark Vocal Ensemble,Winter's Night,,Classical,11,2017,273,273693,595,44100,20407972,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/11 Nesciens Mater.m4a,False,2025-09-26T21:32:11,19.46,True,m4a,Skylark Vocal Ensemble_Winter's Night_Nesciens Mater_11,True,True
52,Away In A Manger,Skylark Vocal Ensemble,Winter's Night,,Classical,12,2017,143,143066,499,44100,8951434,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/12 Away In A Manger.m4a,False,2025-09-26T21:32:28,8.54,True,m4a,Skylark Vocal Ensemble_Winter's Night_Away In A Manger_12,True,True
53,Es Ist Ein Ros Entsprungen Var 5 From Die Weihnachtsgeschichte Op 10,Skylark Vocal Ensemble,Winter's Night,,Classical,13,2017,52,52800,545,44100,3608901,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/13 Es Ist Ein Ros Entsprungen Var 5 From Die Weihnachtsgeschichte Op 10.m4a,False,2025-09-26T21:32:37,3.44,True,m4a,Skylark Vocal Ensemble_Winter's Night_Es Ist Ein Ros Entsprungen Var 5 From Die Weihnachtsgeschichte Op 10_13,True,True
54,Marie Berant Lenfant Jsus Featuring Sarah Moyer,Skylark Vocal Ensemble,Winter's Night,,Classical,14,2017,211,211200,463,44100,12262991,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/14 Marie Berant Lenfant Jsus Featuring Sarah Moyer.m4a,False,2025-09-26T21:32:41,11.69,True,m4a,Skylark Vocal Ensemble_Winter's Night_Marie Berant Lenfant Jsus Featuring Sarah Moyer_14,True,True
55,Es Ist Ein Ros Entsprungen Var 6 From Die Weihnachtsgeschichte Op 10,Skylark Vocal Ensemble,Winter's Night,,Classical,15,2017,118,118800,575,44100,8559341,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/15 Es Ist Ein Ros Entsprungen Var 6 From Die Weihnachtsgeschichte Op 10.m4a,False,2025-09-26T21:32:53,8.16,True,m4a,Skylark Vocal Ensemble_Winter's Night_Es Ist Ein Ros Entsprungen Var 6 From Die Weihnachtsgeschichte Op 10_15,True,True
56,Bethlehem Down,Skylark Vocal Ensemble,Winter's Night,,Classical,16,2017,279,279360,455,44100,15940906,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/16 Bethlehem Down.m4a,False,2025-09-26T21:32:59,15.2,True,m4a,Skylark Vocal Ensemble_Winter's Night_Bethlehem Down_16,True,True
57,Es Ist Ein Ros Entsprungen Var 7 From Die Weihnachtsgeschichte Op 10,Skylark Vocal Ensemble,Winter's Night,,Classical,17,2017,82,82773,473,44100,4914492,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/17 Es Ist Ein Ros Entsprungen Var 7 From Die Weihnachtsgeschichte Op 10.m4a,False,2025-09-26T21:33:14,4.69,True,m4a,Skylark Vocal Ensemble_Winter's Night_Es Ist Ein Ros Entsprungen Var 7 From Die Weihnachtsgeschichte Op 10_17,True,True
58,Jesus Christ The Apple Tree Featuring Jessica Petrus,Skylark Vocal Ensemble,Winter's Night,,Classical,18,2017,199,199066,510,44100,12712775,Apple Lossless audio file,0,0,/Users/seant/Music/Music/Media.localized/Music/Skylark Vocal Ensemble/Winter's Night/18 Jesus Christ The Apple Tree Featuring Jessica Petrus.m4a,False,2025-09-26T21:33:19,12.12,True,m4a,Skylark Vocal Ensemble_Winter's Night_Jesus Christ The Apple Tree Featuring Jessica Petrus_18,True,True
0,1 Audio Track,,,,,0,0,228,228253,1411,44100,40266240,AIFF audio file,1,0,/Users/seant/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/1 Audio Track.aiff,False,2025-09-26T14:39:54,38.4,True,aiff,Unknown_Unknown_1 Audio Track_0,True,True
